Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0098789~pre-mRNA cleavage required for polyadenylation	12	0.20804438280166435	4.284422131886072E-5	O43809, Q9P2I0, P52298, P33240, Q9H0L4, Q09161, Q16630, Q8N684, O95639, Q9H6E5, Q6UN15, Q10570	5506	13	19308	3.236972254044539	0.30511735395913864	0.0018958567933595868	0.001828689550562831
GOTERM_BP_DIRECT	GO:0031397~negative regulation of protein ubiquitination	31	0.5374479889042996	4.4382644280982626E-5	Q9UL15, Q9HC62, P0DMV8, P23396, P49069, P32121, Q04323, Q03135, P42345, Q9BZE4, Q9H1Y0, Q92990, Q00535, Q9UK41, O95816, P48506, O15294, P31689, Q13501, O94874, P30536, P21580, P31749, Q6DKJ4, O75113, O60678, Q99653, P05161, Q99497, Q9NVN8, P26368	5506	55	19308	1.9765148763332565	0.31414107003262226	0.0019436852876867443	0.0018748235560961475
GOTERM_BP_DIRECT	GO:0019827~stem cell population maintenance	31	0.5374479889042996	4.4382644280982626E-5	Q86U44, Q6P1J9, Q8WVC0, Q9BVP2, Q5TAX3, O75586, Q9BRX2, O43513, Q9H204, P13693, O60244, O95718, O15116, Q8IYB7, P40763, Q9NRA8, Q6PD62, P26196, P35222, Q6KC79, Q8N7H5, Q8IY18, Q9HCE5, Q93074, Q5UIP0, Q04721, Q9UQE7, Q92541, Q9Y483, Q14683, P06730	5506	55	19308	1.9765148763332565	0.31414107003262226	0.0019436852876867443	0.0018748235560961475
GOTERM_BP_DIRECT	GO:0090503~RNA phosphodiester bond hydrolysis, exonucleolytic	23	0.39875173370319	4.551208306934259E-5	Q9Y2L1, Q6L8Q7, Q96C86, Q9UK39, Q9BQ61, Q9ULM6, Q9NQT4, O00411, Q9UKF6, O95453, A5YKK6, Q8TCS8, Q96GM8, Q8IZH2, Q5RKV6, Q9Y3B2, Q9NVH0, Q9NPD3, Q8IYB7, Q9Y3B8, Q9H9L3, Q9NZN8, Q9H0D6	5506	36	19308	2.240404407313234	0.32069119236523325	0.001982926450036588	0.0019126744654013464
GOTERM_BP_DIRECT	GO:0071364~cellular response to epidermal growth factor stimulus	28	0.48543689320388345	5.1547214352257284E-5	Q9Y448, P22681, P19174, Q5VWQ8, P33993, Q06124, Q07352, Q05209, P41134, Q9UNH7, P27708, Q9UQB8, P47974, P46940, P09211, P51452, Q14457, Q96SB3, Q15648, P31749, O75312, Q96A49, O60658, P19338, P68104, O95429, P00533, P56192	5506	48	19308	2.0455866327642576	0.3546460938459155	0.0022062453209852587	0.002128081497819467
GOTERM_BP_DIRECT	GO:0006302~double-strand break repair	38	0.6588072122052704	5.1707715659257785E-5	O96028, Q7Z2E3, Q13315, P04637, Q8IXQ6, P78527, Q9NWY4, Q8NCN4, P49917, P38398, Q9H9F9, P49916, P49959, P13010, Q96NY9, Q7Z333, Q92499, P07992, P55072, Q92878, P09874, Q9C0C2, Q99504, Q8TDB6, Q15645, Q13426, P39748, P16104, O60934, O60216, P46736, Q9NWV8, Q9NXR7, Q9NVH0, P53041, P43246, A6NHR9, Q13330	5506	73	19308	1.825415860157537	0.3555255564030463	0.0022062453209852587	0.002128081497819467
GOTERM_BP_DIRECT	GO:0030970~retrograde protein transport, ER to cytosol	13	0.22538141470180303	5.227660106061614E-5	Q96CS3, Q9Y679, Q8TAT6, Q13438, P14625, Q86TM6, Q9UBV2, Q92890, Q15011, Q9BQE4, P55072, Q9BUN8, P60468	5506	15	19308	3.039157282964039	0.35863310847647023	0.0022062453209852587	0.002128081497819467
GOTERM_BP_DIRECT	GO:0006164~purine nucleotide biosynthetic process	13	0.22538141470180303	5.227660106061614E-5	P30566, P00492, O15067, Q14558, Q9P2T1, Q06203, P11586, O60256, P60891, P31939, P22102, Q8N142, P11908	5506	15	19308	3.039157282964039	0.35863310847647023	0.0022062453209852587	0.002128081497819467
GOTERM_BP_DIRECT	GO:0006268~DNA unwinding involved in DNA replication	17	0.2947295423023578	5.245545607803934E-5	Q9Y248, P27694, P46063, Q14566, O94761, Q9BRT9, P33992, P33993, P33991, Q9BRX5, Q04837, Q96RR1, Q00577, P17096, P25205, Q14691, P49736	5506	23	19308	2.591923435303779	0.3596070098300329	0.0022062453209852587	0.002128081497819467
GOTERM_BP_DIRECT	GO:0006541~glutamine metabolic process	17	0.2947295423023578	5.245545607803934E-5	O43175, P31327, O15067, Q06203, Q06210, Q9NQR4, P49915, P17812, P27708, P51608, O94925, Q8N142, P00367, P08243, O94808, Q9H2H9, Q9NRF8	5506	23	19308	2.591923435303779	0.3596070098300329	0.0022062453209852587	0.002128081497819467
GOTERM_BP_DIRECT	GO:0051016~barbed-end actin filament capping	17	0.2947295423023578	5.245545607803934E-5	O95425, Q6IBS0, Q12929, O43639, P35612, P35611, P16333, P40121, Q9UEY8, P52907, P35241, Q9H2D6, P06396, Q13045, Q12792, P47755, P47756	5506	23	19308	2.591923435303779	0.3596070098300329	0.0022062453209852587	0.002128081497819467
GOTERM_BP_DIRECT	GO:0045104~intermediate filament cytoskeleton organization	16	0.27739251040221913	5.60723210432988E-5	P04049, Q6ZRV2, Q15149, P08779, P54252, Q92817, P15924, Q03001, Q9UPN3, P58107, P48729, O60437, Q96RT1, P05783, O14656, P48668	5506	21	19308	2.6717866223859685	0.3789873309699523	0.0023467509339106726	0.0022636092165016436
GOTERM_BP_DIRECT	GO:0006464~cellular protein modification process	47	0.8148404993065187	5.8559806257400456E-5	O00469, P07947, Q96HA8, O00308, Q9NT62, Q8IX04, P11441, P78527, O00203, O60725, P10398, P68036, Q9NY27, Q96HE7, Q92696, P42684, P22314, Q15843, Q9UBE0, P04843, P04844, Q9UKK3, Q15208, P50747, Q8NEZ5, Q9UNI6, P54922, P61081, P38435, O00754, P53611, Q8TBC4, Q9UIC8, P63279, Q9UBV7, P61077, P62987, Q16763, Q99816, P49903, Q9UHP3, Q14166, Q9BZL1, P41226, O14933, P46019, P49427	5506	97	19308	1.6991323429735505	0.3919746367346292	0.0024388436958964425	0.0023524392758793957
GOTERM_BP_DIRECT	GO:0018105~peptidyl-serine phosphorylation	77	1.3349514563106795	6.650590500280886E-5	P25098, Q15139, Q15418, Q13315, P28482, Q13557, P12931, P48729, P42345, Q9UBS0, P49137, Q13043, Q9HC98, Q7KZI7, Q8TDX7, Q16512, Q96KB5, Q16513, P27361, P33981, P19784, Q9H2X6, Q9BZL6, Q96Q15, Q07812, P49841, Q13177, P78368, Q8IV63, Q14149, Q9Y243, Q16644, P49840, O15021, Q13535, O15264, Q9UHD2, Q13418, P78527, Q9P0L2, P11387, Q99986, Q00535, Q86Y07, P17252, Q9UEW8, Q13464, O14920, P27448, Q86UE8, Q8NCB2, O14965, Q16539, Q9Y376, Q16611, O15111, P49674, Q15208, P53350, O75116, P31749, P51812, Q13627, P17612, P68400, Q05655, P24941, Q9NYL2, P06493, P48730, P78362, P45983, Q9H4A3, Q6R327, P45984, P41743, P21675	5506	181	19308	1.4918090360490714	0.4316699521117775	0.0027562642385554345	0.0026586141048683836
GOTERM_BP_DIRECT	GO:0042752~regulation of circadian rhythm	35	0.6067961165048543	6.742440045925016E-5	Q15910, Q14103, Q9UK39, Q13118, Q9Y2K7, P29590, P78527, P11388, O95352, P42345, P16220, Q8N163, Q16531, Q9UNS1, P62136, Q93009, Q93008, P23246, Q13148, Q14995, Q9Y5V3, Q8WXF1, P49674, O75116, P36873, Q05086, P54646, P62140, P06493, P45983, P48730, P49841, P45984, Q15233, Q13131	5506	66	19308	1.8596242116038704	0.4360879722345802	0.002780765564571793	0.0026822473872017234
GOTERM_BP_DIRECT	GO:1905168~positive regulation of double-strand break repair via homologous recombination	24	0.4160887656033287	6.78138283861219E-5	Q96B01, Q8NB91, P35637, Q9Y265, P60709, Q9BUR4, O96019, Q15906, Q7Z3K3, Q96T76, Q9HAF1, Q9NV56, Q9Y4A5, P61160, Q8TAF3, Q7Z4V5, Q03468, Q99708, Q9NPF5, Q9Y230, Q9UBU8, Q9UNS1, Q15014, P09874	5506	39	19308	2.157981502696359	0.4379507627690209	0.0027833153911521334	0.002684706877411927
GOTERM_BP_DIRECT	GO:0000723~telomere maintenance	31	0.5374479889042996	6.963642407991843E-5	Q9NYB0, P27694, O94761, P27695, Q9Y265, P12956, P15927, P25490, Q13315, Q96AP0, Q13535, Q9Y5K5, P78527, P49959, P13010, Q70YC5, Q6P4R8, Q15185, Q9Y230, Q92878, P09874, O96019, O75771, P35244, O60934, Q5UIP0, P24864, Q92889, Q9UKT5, Q15554, P23497	5506	56	19308	1.9412199678273052	0.44658751949683784	0.0028443800912643607	0.0027436081506487095
GOTERM_BP_DIRECT	GO:0090398~cellular senescence	30	0.5201109570041609	8.635583833266122E-5	Q96LA8, Q8N726, Q13315, P04637, Q9ULJ6, P29590, P02545, P01112, Q9H3D4, Q16539, P06748, Q96MF7, Q99583, Q02750, Q8IY18, Q96SB8, P16104, P37198, O60313, Q05655, P14174, P24941, Q96EY1, P45983, P42771, P45985, Q15554, O14733, P45984, P27797, P46734	5506	54	19308	1.9481777454897689	0.5198760038073063	0.00351042680609708	0.0033860578714648743
GOTERM_BP_DIRECT	GO:0046686~response to cadmium ion	19	0.3294036061026352	8.786597939712683E-5	P06744, P36639, P13716, P23919, P12004, Q00796, P17174, P04040, P06493, P07992, P09486, P00156, P61769, P00167, P48637, P48506, P04156, O15118, P04179	5506	28	19308	2.3795599605625033	0.5259972517307189	0.0035379590566729366	0.0034126146974381723
GOTERM_BP_DIRECT	GO:2000779~regulation of double-strand break repair	19	0.3294036061026352	8.786597939712683E-5	P35659, Q9Y265, P60709, Q14669, Q13535, O96019, Q15906, P29590, Q9HAF1, Q9NV56, Q9Y4A5, O95071, Q9NY27, Q9NPF5, P60510, Q5MIZ7, Q9Y230, Q9UBU8, Q15014	5506	28	19308	2.3795599605625033	0.5259972517307189	0.0035379590566729366	0.0034126146974381723
GOTERM_BP_DIRECT	GO:0000447~endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	10	0.17337031900138697	9.21604112807926E-5	Q9Y324, P78316, Q8N9T8, Q15050, P63220, Q9ULW3, Q86U38, Q9Y2P8, O75818, O75691	5506	10	19308	3.506719941881584	0.5429812849798936	0.003624976177044509	0.0034965489372504417
GOTERM_BP_DIRECT	GO:0006614~SRP-dependent cotranslational protein targeting to membrane	10	0.17337031900138697	9.21604112807926E-5	P61619, Q9UHB9, Q9UGP8, O76094, Q9UNL2, P08240, P09132, P61011, P49458, P37108	5506	10	19308	3.506719941881584	0.5429812849798936	0.003624976177044509	0.0034965489372504417
GOTERM_BP_DIRECT	GO:1904903~ESCRT III complex disassembly	10	0.17337031900138697	9.21604112807926E-5	Q8WUX9, P53990, Q9UN37, Q7LBR1, Q9UQN3, O43633, O75351, Q9NP79, Q9NZZ3, Q9HD42	5506	10	19308	3.506719941881584	0.5429812849798936	0.003624976177044509	0.0034965489372504417
GOTERM_BP_DIRECT	GO:1904851~positive regulation of establishment of protein localization to telomere	10	0.17337031900138697	9.21604112807926E-5	P50990, O60832, Q99832, P17987, P50991, Q9BUR4, P78371, P49368, P48643, P40227	5506	10	19308	3.506719941881584	0.5429812849798936	0.003624976177044509	0.0034965489372504417
GOTERM_BP_DIRECT	GO:0034427~nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5'	10	0.17337031900138697	9.21604112807926E-5	Q13868, Q5RKV6, Q6PGP7, Q9NPD3, Q9NQT4, Q06265, Q9NQT5, Q8IYB7, Q96B26, Q15024	5506	10	19308	3.506719941881584	0.5429812849798936	0.003624976177044509	0.0034965489372504417
GOTERM_BP_DIRECT	GO:0032728~positive regulation of interferon-beta production	25	0.4334257975034674	9.525088843750573E-5	P09429, P05423, O43353, P26583, P07900, Q9Y6K5, Q06124, Q9UHD2, Q9BRZ2, O14802, O94826, P29728, Q9NW08, Q9H1D9, Q9BUI4, O95786, O75955, Q14653, Q7Z434, O00571, Q08211, Q86WV6, Q7Z2W4, P05161, O14730	5506	42	19308	2.087333298739038	0.5548260131648701	0.003712163064977288	0.003580646930024585
GOTERM_BP_DIRECT	GO:0061025~membrane fusion	25	0.4334257975034674	9.525088843750573E-5	Q05193, O00429, Q15836, P50570, Q9P0L0, Q9H267, Q9UEU0, Q9NZ43, O60763, Q7Z6Z7, Q9NZM1, O15498, Q99747, O95721, P28676, P20073, Q9P2W9, Q96IW7, P54920, O60313, O00161, Q99653, Q9UNZ2, P47224, Q15276	5506	42	19308	2.087333298739038	0.5548260131648701	0.003712163064977288	0.003580646930024585
GOTERM_BP_DIRECT	GO:0006303~double-strand break repair via nonhomologous end joining	22	0.3814147018030513	9.905854383699944E-5	P09429, P26583, Q9UMS4, P12956, Q12888, Q13315, Q13426, Q9Y2K7, Q9NZC9, P78527, O00487, P18887, P49917, Q9BUH6, P13010, P49959, P40692, Q96T60, P09884, P07992, Q9UGP5, Q92889	5506	35	19308	2.204223963468424	0.5689982269560578	0.0038429287143340054	0.0037067797568228786
GOTERM_BP_DIRECT	GO:0040029~regulation of gene expression, epigenetic	18	0.3120665742024965	1.014418856877591E-4	Q16666, Q92990, P68431, Q9UFW8, P49711, O75367, Q9UBN7, Q13330, P07203	5506	26	19308	2.427729190533404	0.5776386187003671	0.003917501185469097	0.0037787102418690268
GOTERM_BP_DIRECT	GO:0048208~COPII vesicle coating	17	0.2947295423023578	1.1562940684022561E-4	Q13618, O75340, O43617, O00743, Q9Y5R8, Q9Y2L5, Q7Z392, Q8WVT3, Q9UBV8, Q15363, O15027, P49755, Q9Y296, P48730, Q9UL33, Q92734, Q9HCU5	5506	24	19308	2.483926625499455	0.6256051318478748	0.004445192038527406	0.00428770583283099
GOTERM_BP_DIRECT	GO:0000413~protein peptidyl-prolyl isomerization	21	0.3640776699029126	1.191276386047605E-4	Q8WUA2, P49792, P23284, Q96BP3, P30414, P30405, P62937, Q13427, Q13526, Q9UNP9, O43447, Q08752, Q02790, Q9Y3C6, Q6UX04, Q9NYL4, P26885, P45877, Q13451, P62942, Q9H2H8	5506	33	19308	2.2315490539246445	0.6365700489357375	0.0045590469260632675	0.004397527019666722
GOTERM_BP_DIRECT	GO:0042789~mRNA transcription from RNA polymerase II promoter	26	0.45076282940360607	1.2765552305567853E-4	Q12962, P52298, Q14103, Q12800, Q14527, P19793, O00268, O00203, Q7KZ85, P16220, Q6P1X5, Q15542, P07355, Q16594, P40763, P60903, Q15545, Q53F19, Q09161, Q15648, Q16514, P15336, P49848, Q15596, P21675, P21333	5506	45	19308	2.0261048553093595	0.6619733548815444	0.004835850448866131	0.004664523826325088
GOTERM_BP_DIRECT	GO:0070534~protein K63-linked ubiquitination	26	0.45076282940360607	1.2765552305567853E-4	Q9ULT8, Q8N726, O00308, Q15819, O43734, P19474, Q9BRZ2, Q9C035, O95376, P62253, Q99942, Q9C0C9, P61088, Q9UMS4, Q12933, Q9BV68, Q13404, Q96J02, Q63HN8, Q9UNE7, P46934, P14373, Q96LR5, Q96JP5, Q16763, P42771, Q9NPD8	5506	45	19308	2.0261048553093595	0.6619733548815444	0.004835850448866131	0.004664523826325088
GOTERM_BP_DIRECT	GO:0045040~protein import into mitochondrial outer membrane	11	0.19070735090152566	1.2806807332802254E-4	Q9NS69, Q9Y512, P07900, Q13505, O96008, O94826, Q8N4H5, O75431, Q96B49, Q15388, P34932	5506	12	19308	3.214493280058119	0.6631562244753877	0.004835850448866131	0.004664523826325088
GOTERM_BP_DIRECT	GO:0007004~telomere maintenance via telomerase	16	0.27739251040221913	1.2964304714095263E-4	Q9NYB0, P27694, P07900, Q96AP0, Q9BUR4, Q9Y4R8, O60832, P49959, Q9NY12, Q9NX24, P35251, Q9NPE3, Q15185, Q92878, P08238, Q9C0C2	5506	22	19308	2.5503417759138793	0.6676340746295171	0.004873660745617405	0.004700994563363305
GOTERM_BP_DIRECT	GO:0042981~regulation of apoptotic process	96	1.6643550624133148	1.3371838332419653E-4	P23396, Q13158, P07900, Q9Y265, P30405, O95999, Q9BST9, P49662, Q13315, P04637, P12814, Q9HCN8, P15531, Q9HAF1, P42224, O00273, P02649, O94826, Q9Y230, P55072, Q9H9J4, P25445, P04049, Q13564, P29466, Q14653, Q9Y5V3, P60709, O96019, P22392, Q15906, Q86XP3, O60936, O76021, P09382, Q07812, P98170, Q2TAL8, Q13490, Q13177, P42575, O43293, P27797, Q6SZW1, Q96EB6, Q92688, Q9H2G2, O95379, Q96E52, P98175, Q9UK58, Q96B36, P27695, Q9NWB7, P52294, Q9P275, O00165, P29350, Q9BTT0, Q9BUZ4, P13693, O00291, P39687, Q53T59, Q9Y4A5, O14727, Q9BXK5, Q9UDY8, Q9HD15, Q00535, P35240, P49756, Q15121, Q14790, Q9UBU8, Q9NQC3, O14763, Q9NZM5, Q13148, P32119, Q14114, Q12933, P07858, P31749, Q8NC51, Q9P289, P56945, Q9NV56, Q9UIC8, O43707, Q8TDM6, P35232, Q9NPF5, Q96EY1, P78560, Q15014	5506	240	19308	1.4026879767526335	0.6789464503124851	0.005004719756486228	0.00482741035833388
GOTERM_BP_DIRECT	GO:0007041~lysosomal transport	15	0.26005547850208044	1.4221076541829866E-4	P11717, P07602, P0DMV8, Q9UID3, Q9P1Q0, Q5VIR6, Q8NBP7, P46934, P20645, Q9NZ43, Q96Q42, Q07954, Q9NUM4, O15118, P28799	5506	20	19308	2.630039956411188	0.701297917610067	0.005224084326452257	0.005039003184472252
GOTERM_BP_DIRECT	GO:2000736~regulation of stem cell differentiation	15	0.26005547850208044	1.4221076541829866E-4	Q12873, O95983, Q92769, Q08J23, O94776, Q13547, Q14839, Q86YP4, Q09028, Q8WXI9, Q9NX40, Q9BTC8, Q6GMV2, Q16576, Q13330	5506	20	19308	2.630039956411188	0.701297917610067	0.005224084326452257	0.005039003184472252
GOTERM_BP_DIRECT	GO:0042274~ribosomal small subunit biogenesis	15	0.26005547850208044	1.4221076541829866E-4	Q92979, P78316, P06748, P08708, Q9BVS4, P62081, O75683, Q9BRS2, P39019, P62857, P62847, P62851, P62841, P62753, P62249	5506	20	19308	2.630039956411188	0.701297917610067	0.005224084326452257	0.005039003184472252
GOTERM_BP_DIRECT	GO:0048870~cell motility	23	0.39875173370319	1.4258607214084868E-4	Q14247, P78536, Q562R1, P50281, P60709, Q16658, Q03001, Q02750, Q05397, Q96JJ3, O60687, P16144, P17813, O14939, P23528, Q96KN4, Q96BJ8, P63000, P60981, Q9C0D0, P29317, Q969P0, Q9Y281	5506	38	19308	2.122488385875695	0.7022489791800228	0.005224084326452257	0.005039003184472252
GOTERM_BP_DIRECT	GO:0006611~protein export from nucleus	20	0.34674063800277394	1.4265390345302774E-4	Q9HAV4, P35813, P62826, P55265, O14980, O43865, P35658, Q9H6Z4, P38646, P17612, Q96QU8, P61970, Q99653, Q9UIA9, Q9C0E2, Q05D32, O15504, P55060, P27797, Q6ICB0	5506	31	19308	2.2623999625042477	0.7024205465810616	0.005224084326452257	0.005039003184472252
GOTERM_BP_DIRECT	GO:0031124~mRNA 3'-end processing	12	0.20804438280166435	1.4801768367351658E-4	O43809, P51003, P52298, Q96P16, Q92989, Q5VT52, Q09161, Q9NQG5, Q16630, Q8N684, Q05048, Q9UKF6	5506	14	19308	3.0057599501842147	0.7156789780181054	0.005283858153320155	0.005096659318086002
GOTERM_BP_DIRECT	GO:0006122~mitochondrial electron transport, ubiquinol to cytochrome c	12	0.20804438280166435	1.4801768367351658E-4	O14957, P31930, Q9UDW1, O14949, P14927, P08574, P99999, P22695, P47985, P07919, P00156, A0A096LP55	5506	14	19308	3.0057599501842147	0.7156789780181054	0.005283858153320155	0.005096659318086002
GOTERM_BP_DIRECT	GO:0098761~cellular response to interleukin-7	12	0.20804438280166435	1.4801768367351658E-4	P09429, P46109, O14908, P31948, P67809, P31939, P51858, P54727, P30101, P10809, P07237, P06576	5506	14	19308	3.0057599501842147	0.7156789780181054	0.005283858153320155	0.005096659318086002
GOTERM_BP_DIRECT	GO:0000463~maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	12	0.20804438280166435	1.4801768367351658E-4	Q9BYG3, Q8IY81, Q9NVP1, P42766, Q14137, Q9BZE4, Q6DKI1, O60287, O00541, Q9H7B2, Q9GZL7, P18124	5506	14	19308	3.0057599501842147	0.7156789780181054	0.005283858153320155	0.005096659318086002
GOTERM_BP_DIRECT	GO:0033962~cytoplasmic mRNA processing body assembly	12	0.20804438280166435	1.4801768367351658E-4	Q99700, Q14204, P62310, Q96F86, Q9NRA8, Q5TC82, P26196, Q9UK39, Q86TB9, Q8ND56, Q9Y4Z0, Q9UGP4	5506	14	19308	3.0057599501842147	0.7156789780181054	0.005283858153320155	0.005096659318086002
GOTERM_BP_DIRECT	GO:0000460~maturation of 5.8S rRNA	12	0.20804438280166435	1.4801768367351658E-4	O95478, Q99547, Q5SY16, P42285, Q9NPD3, Q01780, Q9Y4W2, P78527, Q9Y3B9, Q9BXY0, Q9H9Y2, P56537	5506	14	19308	3.0057599501842147	0.7156789780181054	0.005283858153320155	0.005096659318086002
GOTERM_BP_DIRECT	GO:1902600~hydrogen ion transmembrane transport	61	1.0575589459084604	1.5034523834254652E-4	P30049, P31930, O75947, O75348, Q16864, P36543, P38606, P36542, Q99766, Q9UDW1, P13073, Q96T83, O14949, P61421, P24311, O14548, P20674, P10606, Q13488, P48047, Q15904, P07919, P12074, Q93050, P20648, P08574, P00414, P05141, P47985, P05023, Q9UI12, P05026, O75964, P56134, O00483, P14854, P03928, O00400, P10176, P12235, P19634, P00846, Q9Y5K8, P25705, P24539, P18859, P56385, P00403, P27449, P56381, P00167, Q9H936, Q13423, P21283, P21281, Q7Z2H8, Q15526, Q00325, P00156, P06576	5506	139	19308	1.53892026226458	0.7212469947393273	0.005293420749677568	0.0051058831266016565
GOTERM_BP_DIRECT	GO:0071816~tail-anchored membrane protein insertion into ER membrane	14	0.24271844660194172	1.514085799329682E-4	Q8N766, O43681, Q15006, Q7L5D6, P49069, Q5UCC4, O43765, O43402, P11441, Q9BV81, Q9P0I2, Q8N4V1, P46379, Q5J8M3	5506	18	19308	2.7274488436856763	0.7237543266804447	0.005293420749677568	0.0051058831266016565
GOTERM_BP_DIRECT	GO:2000059~negative regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process	14	0.24271844660194172	1.514085799329682E-4	Q9H2J4, Q8N726, P62829, Q9H0J4, P62081, P29590, O43765, P19784, Q9H2X6, P68400, P42771, P62913, P46777, P21675, P49768	5506	18	19308	2.7274488436856763	0.7237543266804447	0.005293420749677568	0.0051058831266016565
GOTERM_BP_DIRECT	GO:1902774~late endosome to lysosome transport	14	0.24271844660194172	1.514085799329682E-4	Q96FZ7, Q9BY43, Q9H444, O95295, Q9UQN3, O43633, Q9NZZ3, Q8WUX9, Q9Y3E7, Q96CF2, Q9NVJ2, Q7LBR1, Q96JC1, Q9HD42	5506	18	19308	2.7274488436856763	0.7237543266804447	0.005293420749677568	0.0051058831266016565
GOTERM_BP_DIRECT	GO:0008053~mitochondrial fusion	14	0.24271844660194172	1.514085799329682E-4	Q96I51, Q16611, Q9GZY8, Q9Y4W6, O95140, Q8TB36, Q70CQ3, Q9NX63, Q9NWX6, Q9Y3D6, O60313, Q07812, Q8IWA4, Q9UQ90	5506	18	19308	2.7274488436856763	0.7237543266804447	0.005293420749677568	0.0051058831266016565
GOTERM_BP_DIRECT	GO:0061621~canonical glycolysis	13	0.22538141470180303	1.545160482485919E-4	P06733, P13929, P14618, P19367, P52789, Q01167, P17858, P00558, P85037, P60174, P08237, Q01813, P09104	5506	16	19308	2.8492099527787866	0.7309531573398296	0.005293420749677568	0.0051058831266016565
GOTERM_BP_DIRECT	GO:0006900~membrane budding	13	0.22538141470180303	1.545160482485919E-4	Q96FZ7, P60903, Q9BY43, Q9UN37, Q9H444, Q9NZZ3, Q5T0N5, O00401, Q8WUX9, Q96CF2, Q13492, Q96CW1, P07355	5506	16	19308	2.8492099527787866	0.7309531573398296	0.005293420749677568	0.0051058831266016565
GOTERM_BP_DIRECT	GO:0009083~branched-chain amino acid catabolic process	13	0.22538141470180303	1.545160482485919E-4	P26440, Q9UKU7, P31937, Q02252, P12694, Q9HCC0, Q6NVY1, P21953, Q96RQ3, P11182, P30084, O14874, P09622	5506	16	19308	2.8492099527787866	0.7309531573398296	0.005293420749677568	0.0051058831266016565
GOTERM_BP_DIRECT	GO:0042407~cristae formation	13	0.22538141470180303	1.545160482485919E-4	Q9Y512, Q96E52, O95202, Q9BUR5, Q9BRQ6, Q5TGZ0, Q9Y4W6, Q9NX63, Q9UQ90, Q9NVH1, Q5XKP0, Q16891, Q6UXV4	5506	16	19308	2.8492099527787866	0.7309531573398296	0.005293420749677568	0.0051058831266016565
GOTERM_BP_DIRECT	GO:0032786~positive regulation of DNA-templated transcription, elongation	13	0.22538141470180303	1.545160482485919E-4	Q13769, P55199, Q86V81, Q9UPN6, Q13838, O00267, Q96FV9, P63272, Q03468, O60563, O75909, Q9Y5B9, P05114	5506	16	19308	2.8492099527787866	0.7309531573398296	0.005293420749677568	0.0051058831266016565
GOTERM_BP_DIRECT	GO:0006289~nucleotide-excision repair	25	0.4334257975034674	1.5750902949542253E-4	Q8N668, Q92759, P27694, P15927, P04637, P54252, P32780, P78549, P51948, Q16531, P07992, P28715, Q13889, P18074, Q13888, P54727, P35244, P54725, P19447, Q96T76, Q01831, Q92466, P41208, Q9UGP5, Q92889	5506	43	19308	2.0387906638846416	0.7377093698665154	0.005374283994349838	0.005183881512911597
GOTERM_BP_DIRECT	GO:0006487~protein N-linked glycosylation	29	0.5027739251040222	1.6559766601039185E-4	P61803, Q9H6U8, Q10469, O95394, Q9BYC5, P39656, Q93063, Q9H0U3, P61165, Q9BVK2, P15291, O94808, Q9H3H5, P26572, P04843, P04844, Q9Y673, Q13724, Q9Y672, Q8N6L1, Q86YN1, Q8TCJ2, Q9NRP0, Q06210, Q9UBV7, Q9HC07, P46977, Q14165, O15305	5506	53	19308	1.9187712889540742	0.7551315801237195	0.00560525008137167	0.0054066648324906826
GOTERM_BP_DIRECT	GO:0042542~response to hydrogen peroxide	29	0.5027739251040222	1.6559766601039185E-4	Q7Z2E3, P15407, P30048, P42224, Q9Y6E0, P04040, P62714, P69905, P46108, P00441, P05412, Q13443, Q16611, P13639, P03915, Q9P289, Q05086, P17655, P00813, P00338, P18827, P42574, Q14289, Q9BUL8, P10809, Q96EB6, P04179, P07203	5506	53	19308	1.9187712889540742	0.7551315801237195	0.00560525008137167	0.0054066648324906826
GOTERM_BP_DIRECT	GO:0016226~iron-sulfur cluster assembly	22	0.3814147018030513	1.7402358891056402E-4	Q9H3K6, Q86SX6, O75027, Q9Y697, O14561, P53384, O76003, Q5T440, Q86U28, Q9Y3D0, Q8TB37, Q9UHB4, P38646, Q96T76, O76071, Q6FI81, Q9H5X1, Q9BUE6, Q9Y5Y2, Q9UMS0, Q16595	5506	36	19308	2.142995520038746	0.7720509348918938	0.0058670809975561585	0.005659219488579652
GOTERM_BP_DIRECT	GO:0045184~establishment of protein localization	24	0.4160887656033287	1.9423214991295956E-4	Q14974, P53990, Q86SQ0, Q12955, Q969T9, P53350, Q9P021, O43633, Q53EZ4, Q9P258, P23508, P17301, Q9H7B4, P35241, Q7LBR1, P48059, P78352, Q9HB21, Q9BQE4, P55072, Q15058, Q9BUN8, Q9ULV4, P21333	5506	41	19308	2.052714112320927	0.8080185693521944	0.006522515200239148	0.006291432681963255
